booking_id,booking_date,checkin_date,room_type,num_guests,lead_time,canceled,no_show
BKG6029811,2023-08-05,2023-08-26,Deluxe,3,21,0,0
BKG6029882,2023-08-22,2023-08-26,Deluxe,3,4,0,0
BKG6025972,2023-08-22,2023-08-26,Deluxe,1,4,1,0
BKG6026893,2023-08-10,2023-08-26,Suite,1,16,0,0
BKG6022800,2023-08-13,2023-08-26,Deluxe,3,13,1,0
BKG6028646,2023-07-29,2023-08-26,Standard,1,28,0,0
BKG6023890,2023-08-07,2023-08-26,Standard,3,19,0,0
BKG6036012,2023-08-25,2023-08-27,Deluxe,3,2,0,0
BKG6038782,2023-08-06,2023-08-27,Deluxe,3,21,0,0
BKG6032603,2023-08-10,2023-08-27,Standard,3,17,0,0
BKG6035416,2023-08-21,2023-08-27,Standard,1,6,0,0
BKG6035755,2023-08-03,2023-08-27,Standard,3,24,1,0
BKG6038163,2023-08-02,2023-08-27,Suite,3,25,0,0
BKG6031947,2023-08-01,2023-08-27,Deluxe,3,26,0,0
BKG6033797,2023-08-24,2023-08-27,Standard,3,3,0,0
BKG6037475,2023-07-29,2023-08-27,Standard,2,29,0,0
BKG6036356,2023-08-03,2023-08-27,Standard,1,24,0,0
BKG6035946,2023-08-06,2023-08-27,Suite,1,21,1,0
BKG6033033,2023-08-01,2023-08-27,Deluxe,2,26,0,0
BKG6034299,2023-07-31,2023-08-27,Standard,1,27,0,0
BKG6033927,2023-08-07,2023-08-27,Standard,3,20,0,0
BKG6037923,2023-08-10,2023-08-27,Deluxe,1,17,0,0
BKG6036093,2023-08-06,2023-08-27,Suite,2,21,1,0
BKG6036628,2023-08-18,2023-08-27,Suite,2,9,0,0
BKG6032635,2023-08-18,2023-08-27,Standard,1,9,0,0
BKG6038638,2023-08-20,2023-08-27,Standard,1,7,1,0
BKG6035587,2023-08-06,2023-08-27,Standard,2,21,0,0
BKG6031306,2023-08-04,2023-08-27,Standard,1,23,0,0
BKG6038547,2023-08-18,2023-08-27,Deluxe,3,9,0,0
BKG6035611,2023-08-05,2023-08-27,Suite,3,22,0,0
BKG6035916,2023-08-06,2023-08-27,Standard,3,21,0,0
BKG6031921,2023-08-18,2023-08-27,Suite,1,9,0,0
BKG6039664,2023-08-15,2023-08-27,Deluxe,1,12,0,0
BKG6038023,2023-08-14,2023-08-27,Suite,1,13,0,0
BKG6035744,2023-08-17,2023-08-27,Standard,3,10,0,0
BKG6036071,2023-08-05,2023-08-27,Deluxe,1,22,0,0
BKG6039968,2023-07-31,2023-08-27,Suite,3,27,0,0
BKG6034528,2023-08-01,2023-08-27,Standard,1,26,1,0
BKG6032938,2023-08-26,2023-08-27,Deluxe,2,1,0,0
BKG6038525,2023-08-14,2023-08-27,Suite,2,13,0,0
BKG6038895,2023-08-03,2023-08-27,Standard,1,24,0,0
BKG6039608,2023-08-17,2023-08-27,Deluxe,1,10,0,0
BKG6032781,2023-08-20,2023-08-27,Suite,3,7,0,0
BKG6037641,2023-08-09,2023-08-27,Deluxe,2,18,0,1
BKG6038818,2023-08-19,2023-08-27,Standard,2,8,0,0
BKG6036712,2023-08-23,2023-08-27,Suite,1,4,0,0
BKG6032725,2023-08-15,2023-08-27,Suite,3,12,0,0
BKG6035156,2023-07-31,2023-08-27,Standard,2,27,0,0
BKG6031006,2023-08-14,2023-08-27,Deluxe,3,13,0,0
BKG6038276,2023-08-05,2023-08-27,Suite,2,22,0,0
BKG6033090,2023-08-11,2023-08-27,Suite,2,16,0,0
BKG6038348,2023-08-24,2023-08-27,Deluxe,2,3,1,0
BKG6039782,2023-08-01,2023-08-27,Standard,3,26,0,0
BKG6033579,2023-08-22,2023-08-27,Deluxe,1,5,0,0
BKG6035865,2023-08-03,2023-08-27,Suite,2,24,0,0
BKG6034261,2023-08-13,2023-08-27,Deluxe,3,14,0,0
BKG6035053,2023-07-29,2023-08-27,Standard,1,29,0,1
BKG6036114,2023-08-19,2023-08-27,Standard,2,8,0,0
BKG6032690,2023-08-02,2023-08-27,Deluxe,2,25,1,0
BKG6031324,2023-08-21,2023-08-27,Deluxe,1,6,0,0
BKG6037027,2023-08-16,2023-08-27,Standard,3,11,1,0
BKG6031572,2023-08-26,2023-08-27,Suite,1,1,0,0
BKG6039758,2023-08-20,2023-08-27,Deluxe,1,7,0,0
BKG6037543,2023-07-30,2023-08-27,Deluxe,2,28,0,1
BKG6032462,2023-08-13,2023-08-27,Suite,1,14,0,0
BKG6032755,2023-08-13,2023-08-27,Suite,2,14,0,0
BKG6034439,2023-08-07,2023-08-27,Deluxe,3,20,0,0
BKG6037828,2023-08-01,2023-08-27,Standard,3,26,0,0
BKG6033455,2023-08-09,2023-08-27,Deluxe,1,18,0,0
BKG6032926,2023-08-04,2023-08-27,Standard,3,23,0,0
BKG6035437,2023-08-04,2023-08-27,Suite,3,23,1,0
BKG6032234,2023-08-14,2023-08-27,Suite,3,13,0,0
BKG6035820,2023-08-16,2023-08-27,Deluxe,3,11,0,0
BKG6032502,2023-08-04,2023-08-27,Standard,3,23,0,0
BKG6038184,2023-08-17,2023-08-27,Standard,2,10,0,0
BKG6039784,2023-08-08,2023-08-27,Suite,3,19,1,0
BKG6039704,2023-07-30,2023-08-27,Standard,1,28,0,0
BKG6036541,2023-08-12,2023-08-27,Deluxe,2,15,0,0
BKG6034843,2023-08-20,2023-08-27,Standard,3,7,0,0
BKG6034727,2023-08-24,2023-08-27,Suite,3,3,0,0
BKG6034948,2023-08-13,2023-08-27,Standard,3,14,1,0
BKG6034563,2023-08-08,2023-08-27,Standard,3,19,0,0
BKG6033831,2023-08-20,2023-08-27,Deluxe,3,7,0,0
BKG6036857,2023-08-04,2023-08-27,Suite,1,23,0,0
BKG6042348,2023-08-27,2023-08-28,Suite,2,1,1,0
BKG6046092,2023-08-18,2023-08-28,Deluxe,3,10,1,0
BKG6041376,2023-08-15,2023-08-28,Standard,1,13,0,0
BKG6043912,2023-08-14,2023-08-28,Suite,3,14,0,0
BKG6042268,2023-08-02,2023-08-28,Suite,1,26,1,0
BKG6045452,2023-08-14,2023-08-28,Deluxe,2,14,0,0
BKG6045013,2023-08-26,2023-08-28,Deluxe,1,2,0,0
BKG6043335,2023-08-24,2023-08-28,Deluxe,1,4,0,0
BKG6046854,2023-08-03,2023-08-28,Standard,2,25,0,0
BKG6043409,2023-08-02,2023-08-28,Standard,3,26,0,0
BKG6043853,2023-08-10,2023-08-28,Deluxe,2,18,0,0
BKG6041839,2023-08-16,2023-08-28,Suite,2,12,0,0
BKG6048807,2023-08-20,2023-08-28,Suite,1,8,1,0
BKG6044513,2023-08-04,2023-08-28,Standard,1,24,0,0
BKG6045101,2023-08-20,2023-08-28,Suite,3,8,0,0
BKG6041313,2023-08-01,2023-08-28,Suite,2,27,1,0
BKG6046000,2023-08-22,2023-08-28,Deluxe,1,6,0,0
BKG6048409,2023-08-04,2023-08-28,Standard,1,24,0,0
BKG6047263,2023-08-07,2023-08-28,Suite,2,21,1,0
BKG6042011,2023-08-01,2023-08-28,Standard,1,27,0,0
BKG6046773,2023-08-19,2023-08-28,Suite,3,9,0,0
BKG6046366,2023-08-07,2023-08-28,Suite,3,21,1,0
BKG6041859,2023-08-26,2023-08-28,Deluxe,2,2,0,0
BKG6044302,2023-08-20,2023-08-28,Standard,2,8,1,0
BKG6046654,2023-08-13,2023-08-28,Standard,3,15,0,0
BKG6048028,2023-08-22,2023-08-28,Standard,3,6,0,0
BKG6041827,2023-08-14,2023-08-28,Deluxe,2,14,1,0
BKG6047299,2023-08-18,2023-08-28,Deluxe,1,10,1,0
BKG6048471,2023-08-08,2023-08-28,Suite,3,20,0,1
BKG6049160,2023-08-26,2023-08-28,Deluxe,3,2,0,0
BKG6045861,2023-08-06,2023-08-28,Suite,2,22,0,0
BKG6048208,2023-08-27,2023-08-28,Deluxe,1,1,0,0
BKG6045604,2023-08-01,2023-08-28,Suite,1,27,0,0
BKG6046724,2023-08-10,2023-08-28,Deluxe,1,18,0,0
BKG6042688,2023-08-06,2023-08-28,Suite,2,22,0,0
BKG6043552,2023-08-27,2023-08-28,Suite,3,1,0,0
BKG6047204,2023-08-26,2023-08-28,Suite,2,2,0,0
BKG6045177,2023-08-22,2023-08-28,Suite,2,6,0,0
BKG6046250,2023-08-23,2023-08-28,Deluxe,2,5,0,0
BKG6041198,2023-08-05,2023-08-28,Standard,2,23,0,0
BKG6045230,2023-08-21,2023-08-28,Suite,2,7,0,0
BKG6047770,2023-08-24,2023-08-28,Deluxe,3,4,1,0
BKG6048255,2023-08-13,2023-08-28,Suite,3,15,0,0
BKG6043885,2023-08-27,2023-08-28,Deluxe,3,1,0,0
BKG6046153,2023-08-26,2023-08-28,Standard,2,2,0,0
BKG6045369,2023-08-08,2023-08-28,Standard,1,20,0,0
BKG6049626,2023-08-21,2023-08-28,Suite,2,7,0,0
BKG6047804,2023-07-30,2023-08-28,Deluxe,2,29,0,0
BKG6047028,2023-07-31,2023-08-28,Standard,3,28,0,0
BKG6049786,2023-08-15,2023-08-28,Deluxe,3,13,0,0
BKG6059886,2023-08-11,2023-08-29,Standard,2,18,0,0
BKG6053500,2023-08-20,2023-08-29,Suite,2,9,0,0
BKG6053244,2023-08-02,2023-08-29,Standard,1,27,0,0
BKG6057680,2023-08-06,2023-08-29,Suite,2,23,0,0
BKG6054172,2023-08-01,2023-08-29,Deluxe,2,28,0,0
BKG6052268,2023-08-06,2023-08-29,Standard,1,23,0,1
BKG6052341,2023-08-05,2023-08-29,Standard,1,24,0,0
BKG6059126,2023-08-17,2023-08-29,Deluxe,1,12,0,0
BKG6054857,2023-08-04,2023-08-29,Standard,2,25,0,0
BKG6051734,2023-08-03,2023-08-29,Standard,1,26,0,0
BKG6053651,2023-08-26,2023-08-29,Suite,2,3,0,0
BKG6051908,2023-08-18,2023-08-29,Deluxe,2,11,0,0
BKG6059535,2023-08-21,2023-08-29,Suite,3,8,1,0
BKG6052476,2023-08-14,2023-08-29,Deluxe,2,15,1,0
BKG6059176,2023-08-25,2023-08-29,Deluxe,2,4,0,0
BKG6059255,2023-08-17,2023-08-29,Standard,3,12,0,0
BKG6051994,2023-08-02,2023-08-29,Suite,1,27,0,0
BKG6053192,2023-08-06,2023-08-29,Standard,1,23,1,0
BKG6052239,2023-08-15,2023-08-29,Suite,2,14,0,1
BKG6057143,2023-08-03,2023-08-29,Deluxe,3,26,0,0
BKG6058190,2023-08-12,2023-08-29,Deluxe,3,17,0,0
BKG6054032,2023-08-09,2023-08-29,Deluxe,2,20,0,0
BKG6055641,2023-08-10,2023-08-29,Deluxe,1,19,0,0
BKG6056420,2023-08-21,2023-08-29,Deluxe,2,8,0,0
BKG6053017,2023-08-20,2023-08-29,Standard,2,9,0,0
BKG6053796,2023-08-28,2023-08-29,Suite,3,1,0,0
BKG6055631,2023-08-04,2023-08-29,Deluxe,3,25,0,0
BKG6054928,2023-08-15,2023-08-29,Standard,3,14,0,0
BKG6054313,2023-08-06,2023-08-29,Standard,1,23,0,0
BKG6053882,2023-08-17,2023-08-29,Deluxe,3,12,0,0
BKG6059932,2023-08-07,2023-08-29,Standard,2,22,0,0
BKG6055493,2023-08-23,2023-08-29,Suite,2,6,0,0
BKG6055052,2023-08-13,2023-08-29,Suite,3,16,0,0
BKG6062439,2023-08-21,2023-08-30,Standard,1,9,0,0
BKG6069956,2023-08-29,2023-08-30,Suite,2,1,0,0
BKG6063174,2023-08-18,2023-08-30,Standard,2,12,0,0
BKG6061457,2023-08-04,2023-08-30,Suite,3,26,1,0
BKG6069690,2023-08-04,2023-08-30,Standard,1,26,1,0
BKG6062699,2023-08-10,2023-08-30,Suite,2,20,0,0
BKG6062093,2023-08-18,2023-08-30,Deluxe,2,12,0,0
BKG6068155,2023-08-13,2023-08-30,Standard,2,17,1,0
BKG6065333,2023-08-24,2023-08-30,Standard,3,6,0,0
BKG6067534,2023-08-10,2023-08-30,Suite,3,20,0,0
BKG6061581,2023-08-25,2023-08-30,Standard,3,5,0,0
BKG6067386,2023-08-06,2023-08-30,Deluxe,2,24,0,0
BKG6061415,2023-08-12,2023-08-30,Suite,1,18,0,0
BKG6061445,2023-08-10,2023-08-30,Standard,3,20,0,0
BKG6062293,2023-08-10,2023-08-30,Deluxe,1,20,1,0
BKG6061319,2023-08-01,2023-08-30,Suite,1,29,0,0
BKG6067224,2023-08-04,2023-08-30,Suite,3,26,0,0
BKG6067621,2023-08-26,2023-08-30,Standard,3,4,1,0
BKG6064525,2023-08-05,2023-08-30,Standard,3,25,1,0
BKG6064612,2023-08-03,2023-08-30,Standard,3,27,0,0
BKG6061745,2023-08-15,2023-08-30,Suite,1,15,0,0
BKG6068774,2023-08-07,2023-08-30,Suite,3,23,0,0
BKG6062718,2023-08-11,2023-08-30,Deluxe,2,19,0,0
BKG6066283,2023-08-19,2023-08-30,Standard,3,11,1,0
BKG6061471,2023-08-15,2023-08-30,Standard,1,15,0,0
BKG6065408,2023-08-14,2023-08-30,Deluxe,3,16,0,0
BKG6063759,2023-08-27,2023-08-30,Suite,2,3,0,0
BKG6062525,2023-08-26,2023-08-30,Suite,1,4,1,0
BKG6069492,2023-08-17,2023-08-30,Standard,1,13,0,0
BKG6063202,2023-08-20,2023-08-30,Deluxe,3,10,0,0
BKG6066389,2023-08-05,2023-08-30,Deluxe,2,25,0,1
BKG6069132,2023-08-05,2023-08-30,Suite,2,25,0,0
BKG6064307,2023-08-17,2023-08-30,Suite,3,13,0,0
BKG6069982,2023-08-29,2023-08-30,Suite,1,1,0,0
BKG6069026,2023-08-25,2023-08-30,Deluxe,1,5,0,0
BKG6067632,2023-08-09,2023-08-30,Standard,2,21,0,0
BKG6062740,2023-08-29,2023-08-30,Deluxe,1,1,0,0
BKG6063783,2023-08-05,2023-08-30,Suite,2,25,1,0
BKG6065339,2023-08-29,2023-08-30,Standard,2,1,0,0
BKG6064763,2023-08-26,2023-08-30,Standard,3,4,1,0
BKG6063090,2023-08-06,2023-08-30,Standard,1,24,0,0
BKG6068942,2023-08-25,2023-08-30,Deluxe,3,5,1,0
BKG6062850,2023-08-16,2023-08-30,Suite,2,14,0,0
BKG6062558,2023-08-12,2023-08-30,Standard,2,18,0,0
BKG6064170,2023-08-25,2023-08-30,Standard,1,5,0,0
BKG6069176,2023-08-01,2023-08-30,Suite,2,29,0,0
BKG6067084,2023-08-01,2023-08-30,Standard,2,29,0,0
BKG6062316,2023-08-27,2023-08-30,Standard,2,3,0,0
BKG6061402,2023-08-27,2023-08-30,Deluxe,3,3,0,0
BKG6066134,2023-08-02,2023-08-30,Deluxe,3,28,0,0
BKG6065108,2023-08-25,2023-08-30,Deluxe,1,5,0,0
BKG6061645,2023-08-21,2023-08-30,Standard,3,9,0,0
BKG6066288,2023-08-16,2023-08-30,Suite,1,14,0,0
BKG6066183,2023-08-09,2023-08-30,Deluxe,3,21,0,0
BKG6065396,2023-08-07,2023-08-30,Deluxe,1,23,0,0
BKG6064669,2023-08-25,2023-08-30,Standard,3,5,1,0
BKG6064166,2023-08-13,2023-08-30,Standard,1,17,0,0
BKG6064991,2023-08-20,2023-08-30,Deluxe,2,10,0,0
BKG6063925,2023-08-15,2023-08-30,Standard,1,15,0,0
BKG6064174,2023-08-24,2023-08-30,Deluxe,2,6,1,0
BKG6061786,2023-08-28,2023-08-30,Standard,1,2,0,0
BKG6062671,2023-08-06,2023-08-30,Deluxe,1,24,0,0
BKG6061828,2023-08-23,2023-08-30,Deluxe,2,7,1,0
BKG6065065,2023-08-13,2023-08-30,Standard,1,17,0,0
BKG6072008,2023-08-16,2023-08-31,Deluxe,1,15,0,0
BKG6072012,2023-08-10,2023-08-31,Standard,1,21,0,0
BKG6072062,2023-08-12,2023-08-31,Deluxe,2,19,0,0
BKG6077266,2023-08-10,2023-08-31,Standard,2,21,1,0
BKG6078637,2023-08-24,2023-08-31,Deluxe,1,7,0,1
BKG6073538,2023-08-11,2023-08-31,Deluxe,2,20,0,0
BKG6076743,2023-08-29,2023-08-31,Standard,1,2,0,0
BKG6071547,2023-08-29,2023-08-31,Deluxe,3,2,0,0
BKG6074407,2023-08-07,2023-08-31,Standard,2,24,1,0
BKG6074867,2023-08-27,2023-08-31,Deluxe,1,4,0,0
BKG6073370,2023-08-02,2023-08-31,Deluxe,3,29,0,0
BKG6078114,2023-08-07,2023-08-31,Deluxe,3,24,0,0
BKG6071447,2023-08-28,2023-08-31,Deluxe,3,3,0,0
BKG6077078,2023-08-18,2023-08-31,Suite,1,13,0,0
BKG6077039,2023-08-28,2023-08-31,Standard,3,3,0,0
BKG6072313,2023-08-29,2023-08-31,Standard,1,2,0,0
BKG6079940,2023-08-11,2023-08-31,Suite,2,20,0,0
BKG6074311,2023-08-08,2023-08-31,Suite,2,23,0,0
BKG6073907,2023-08-08,2023-08-31,Deluxe,1,23,1,0
BKG6075151,2023-08-17,2023-08-31,Standard,3,14,0,0
BKG6079873,2023-08-23,2023-08-31,Suite,2,8,0,0
BKG6078818,2023-08-11,2023-08-31,Suite,1,20,0,0
BKG6071944,2023-08-15,2023-08-31,Suite,1,16,0,0
BKG6076324,2023-08-02,2023-08-31,Standard,2,29,0,0
BKG6072513,2023-08-19,2023-08-31,Deluxe,1,12,0,0
BKG6074785,2023-08-12,2023-08-31,Standard,2,19,0,0
BKG6072891,2023-08-30,2023-08-31,Standard,3,1,0,0
BKG6078133,2023-08-18,2023-08-31,Suite,2,13,1,0
BKG6073993,2023-08-15,2023-08-31,Deluxe,2,16,0,0
BKG6078251,2023-08-29,2023-08-31,Standard,2,2,0,0
BKG6073001,2023-08-24,2023-08-31,Suite,1,7,0,0
BKG6073063,2023-08-12,2023-08-31,Deluxe,2,19,0,0
BKG6078707,2023-08-30,2023-08-31,Deluxe,2,1,0,0
BKG6074501,2023-08-02,2023-08-31,Deluxe,3,29,0,0
BKG6079805,2023-08-29,2023-08-31,Suite,3,2,1,0
BKG6076725,2023-08-23,2023-08-31,Standard,1,8,0,0
BKG6077385,2023-08-12,2023-08-31,Deluxe,3,19,0,0
BKG6073490,2023-08-11,2023-08-31,Standard,2,20,0,0
BKG6074492,2023-08-20,2023-08-31,Deluxe,1,11,0,0
BKG6078831,2023-08-29,2023-08-31,Deluxe,2,2,0,0
BKG6075125,2023-08-03,2023-08-31,Suite,1,28,0,0
BKG6071554,2023-08-22,2023-08-31,Deluxe,3,9,0,0
BKG6072067,2023-08-23,2023-08-31,Suite,2,8,0,0
BKG6079385,2023-08-26,2023-08-31,Standard,1,5,0,1
BKG6075601,2023-08-29,2023-08-31,Suite,2,2,0,0
BKG6075368,2023-08-14,2023-08-31,Deluxe,3,17,0,0
BKG6073044,2023-08-08,2023-08-31,Deluxe,1,23,0,1
BKG6073296,2023-08-28,2023-08-31,Standard,1,3,1,0
BKG6077223,2023-08-12,2023-08-31,Suite,2,19,0,0
BKG6071716,2023-08-19,2023-08-31,Deluxe,1,12,0,0
BKG6079638,2023-08-08,2023-08-31,Deluxe,3,23,0,0
BKG6072075,2023-08-05,2023-08-31,Deluxe,2,26,1,0
BKG6073125,2023-08-24,2023-08-31,Suite,3,7,0,0
BKG6071235,2023-08-02,2023-08-31,Standard,3,29,0,0
BKG6076743,2023-08-29,2023-08-31,Deluxe,1,2,0,1
BKG6071642,2023-08-13,2023-08-31,Suite,1,18,0,0
BKG6076705,2023-08-16,2023-08-31,Deluxe,3,15,0,0
BKG6077688,2023-08-22,2023-08-31,Standard,2,9,0,0
BKG6075659,2023-08-15,2023-08-31,Deluxe,3,16,0,1
BKG6075070,2023-08-17,2023-08-31,Suite,2,14,0,0
BKG6079509,2023-08-08,2023-08-31,Deluxe,1,23,0,0
BKG6077885,2023-08-13,2023-08-31,Deluxe,2,18,0,0
BKG6071936,2023-08-23,2023-08-31,Deluxe,2,8,0,0
BKG6077741,2023-08-14,2023-08-31,Suite,1,17,0,0
BKG6075743,2023-08-26,2023-08-31,Suite,3,5,0,0
BKG6074354,2023-08-22,2023-08-31,Standard,3,9,0,0
BKG6073569,2023-08-25,2023-08-31,Deluxe,1,6,0,0
BKG6076095,2023-08-11,2023-08-31,Suite,3,20,0,0
BKG6075822,2023-08-16,2023-08-31,Standard,3,15,0,0
BKG6073562,2023-08-10,2023-08-31,Standard,3,21,0,0
BKG6075846,2023-08-27,2023-08-31,Deluxe,3,4,0,0
BKG6074718,2023-08-04,2023-08-31,Deluxe,1,27,0,0
BKG6076335,2023-08-26,2023-08-31,Standard,3,5,0,0
BKG6078529,2023-08-19,2023-08-31,Deluxe,3,12,0,0
BKG6074292,2023-08-14,2023-08-31,Suite,2,17,1,0
BKG6078037,2023-08-05,2023-08-31,Suite,1,26,0,0
BKG6077098,2023-08-25,2023-08-31,Standard,1,6,0,0
BKG6072051,2023-08-19,2023-08-31,Standard,1,12,0,0
BKG6071341,2023-08-13,2023-08-31,Suite,1,18,1,0
BKG6072779,2023-08-27,2023-08-31,Deluxe,1,4,0,0
BKG6076986,2023-08-16,2023-08-31,Suite,2,15,1,0
BKG6076251,2023-08-04,2023-08-31,Suite,1,27,0,0
BKG6074053,2023-08-28,2023-08-31,Standard,1,3,0,0
BKG6072641,2023-08-08,2023-08-31,Suite,2,23,0,0
BKG6073539,2023-08-30,2023-08-31,Deluxe,2,1,0,1
BKG6076746,2023-08-03,2023-08-31,Standard,3,28,0,0
BKG6077836,2023-08-21,2023-08-31,Standard,3,10,0,0
BKG6077004,2023-08-30,2023-08-31,Suite,1,1,0,0
BKG6076270,2023-08-27,2023-08-31,Standard,3,4,0,0
BKG6077617,2023-08-10,2023-08-31,Suite,3,21,0,0
BKG6073309,2023-08-16,2023-08-31,Suite,2,15,0,0
BKG6073078,2023-08-16,2023-08-31,Standard,3,15,0,0
BKG6071923,2023-08-29,2023-08-31,Deluxe,2,2,0,0
BKG6072085,2023-08-26,2023-08-31,Standard,3,5,0,1
BKG6075414,2023-08-08,2023-08-31,Suite,1,23,0,0
BKG6074573,2023-08-28,2023-08-31,Deluxe,1,3,1,0
BKG6071943,2023-08-03,2023-08-31,Deluxe,2,28,1,0
BKG6077312,2023-08-21,2023-08-31,Standard,1,10,1,0
BKG6079920,2023-08-23,2023-08-31,Deluxe,2,8,1,0
BKG6075777,2023-08-28,2023-08-31,Suite,2,3,0,0
BKG6071603,2023-08-14,2023-08-31,Suite,3,17,0,0
BKG6071714,2023-08-17,2023-08-31,Deluxe,1,14,0,0
BKG6071024,2023-08-15,2023-08-31,Suite,2,16,0,0
BKG6074818,2023-08-06,2023-08-31,Standard,3,25,0,0
BKG6079226,2023-08-20,2023-08-31,Deluxe,2,11,1,0
BKG6079142,2023-08-20,2023-08-31,Deluxe,1,11,0,0
BKG6074919,2023-08-02,2023-08-31,Suite,3,29,0,1
BKG6072912,2023-08-20,2023-08-31,Suite,3,11,0,0
BKG6076851,2023-08-19,2023-08-31,Standard,3,12,0,0
BKG6079585,2023-08-27,2023-08-31,Standard,3,4,0,0
BKG6079304,2023-08-12,2023-08-31,Suite,1,19,0,0
BKG6079027,2023-08-03,2023-08-31,Suite,2,28,0,0
BKG6074453,2023-08-14,2023-08-31,Deluxe,3,17,0,0
BKG6071858,2023-08-11,2023-08-31,Standard,1,20,0,0
BKG6085208,2023-08-22,2023-09-01,Standard,2,10,0,0
BKG6085673,2023-08-15,2023-09-01,Deluxe,1,17,0,0
BKG6086670,2023-08-27,2023-09-01,Deluxe,1,5,0,0
BKG6085178,2023-08-14,2023-09-01,Suite,2,18,0,0
BKG6085807,2023-08-09,2023-09-01,Deluxe,2,23,0,0
BKG6083689,2023-08-04,2023-09-01,Standard,2,28,0,0
BKG6082270,2023-08-29,2023-09-01,Standard,3,3,0,0
BKG6089997,2023-08-07,2023-09-01,Deluxe,3,25,0,0
BKG6084641,2023-08-09,2023-09-01,Deluxe,3,23,0,0
BKG6084757,2023-08-15,2023-09-01,Standard,3,17,0,0
BKG6081991,2023-08-03,2023-09-01,Deluxe,3,29,0,0
BKG6086595,2023-08-05,2023-09-01,Standard,2,27,0,0
BKG6085662,2023-08-13,2023-09-01,Standard,2,19,1,0
BKG6084612,2023-08-07,2023-09-01,Deluxe,2,25,0,0
BKG6087332,2023-08-22,2023-09-01,Standard,2,10,0,0
BKG6085828,2023-08-20,2023-09-01,Suite,3,12,0,0
BKG6084187,2023-08-06,2023-09-01,Standard,3,26,0,0
BKG6089151,2023-08-19,2023-09-01,Deluxe,3,13,0,0
BKG6088554,2023-08-19,2023-09-01,Suite,1,13,0,0
BKG6086082,2023-08-06,2023-09-01,Deluxe,3,26,0,0
BKG6081887,2023-08-11,2023-09-01,Deluxe,2,21,0,0
BKG6081627,2023-08-17,2023-09-01,Suite,3,15,0,0
BKG6089871,2023-08-23,2023-09-01,Standard,3,9,0,0
BKG6087116,2023-08-16,2023-09-01,Deluxe,2,16,0,0
BKG6084441,2023-08-26,2023-09-01,Suite,3,6,0,0
BKG6088555,2023-08-16,2023-09-01,Standard,3,16,1,0
BKG6088157,2023-08-10,2023-09-01,Standard,2,22,0,0
BKG6087829,2023-08-29,2023-09-01,Deluxe,3,3,0,0
BKG6087904,2023-08-28,2023-09-01,Suite,1,4,0,0
BKG6089575,2023-08-21,2023-09-01,Standard,3,11,0,0
BKG6083927,2023-08-26,2023-09-01,Standard,3,6,0,0
BKG6083563,2023-08-05,2023-09-01,Suite,2,27,0,0
BKG6084286,2023-08-25,2023-09-01,Standard,1,7,0,0
BKG6082934,2023-08-31,2023-09-01,Standard,3,1,0,0
BKG6091540,2023-08-19,2023-09-02,Deluxe,2,14,1,0
BKG6098068,2023-08-06,2023-09-02,Standard,1,27,0,0
BKG6095820,2023-08-04,2023-09-02,Suite,3,29,1,0
BKG6093468,2023-08-15,2023-09-02,Suite,2,18,0,0
BKG6091719,2023-08-12,2023-09-02,Standard,3,21,0,0
BKG6092329,2023-08-11,2023-09-02,Deluxe,3,22,1,0
BKG6096293,2023-09-01,2023-09-02,Deluxe,1,1,0,0
BKG6094670,2023-08-10,2023-09-02,Suite,2,23,0,0
BKG6097681,2023-08-05,2023-09-02,Deluxe,2,28,0,0
BKG6093583,2023-08-10,2023-09-02,Deluxe,1,23,0,0
BKG6098285,2023-08-13,2023-09-02,Suite,3,20,1,0
BKG6095374,2023-08-16,2023-09-02,Suite,2,17,0,0
BKG6096563,2023-08-23,2023-09-02,Deluxe,3,10,0,0
BKG6091990,2023-09-01,2023-09-02,Deluxe,1,1,0,0
BKG6093067,2023-08-11,2023-09-02,Deluxe,3,22,0,0
BKG6099947,2023-08-22,2023-09-02,Standard,1,11,0,0
BKG6094857,2023-08-11,2023-09-02,Suite,2,22,0,0
BKG6095526,2023-08-08,2023-09-02,Deluxe,2,25,0,0
BKG6093913,2023-08-17,2023-09-02,Deluxe,1,16,0,0
BKG6095261,2023-08-16,2023-09-02,Standard,1,17,0,0
BKG6092156,2023-08-11,2023-09-02,Deluxe,3,22,0,1
BKG6098616,2023-08-09,2023-09-02,Deluxe,2,24,0,0
BKG6095406,2023-08-16,2023-09-02,Standard,2,17,0,0
BKG6098999,2023-08-28,2023-09-02,Standard,2,5,0,0
BKG6099130,2023-08-11,2023-09-02,Standard,3,22,0,0
BKG6091518,2023-08-07,2023-09-02,Standard,2,26,0,0
BKG6093168,2023-08-12,2023-09-02,Standard,1,21,0,0
BKG6095795,2023-08-08,2023-09-02,Standard,2,25,0,0
BKG6094813,2023-08-11,2023-09-02,Suite,1,22,0,1
BKG6091947,2023-08-05,2023-09-02,Suite,3,28,0,0
BKG6097049,2023-08-04,2023-09-02,Suite,2,29,0,0
BKG6093078,2023-08-29,2023-09-02,Standard,3,4,0,1
BKG6095035,2023-08-13,2023-09-02,Suite,3,20,0,0
BKG6094189,2023-08-13,2023-09-02,Deluxe,3,20,0,0
BKG6094449,2023-08-19,2023-09-02,Suite,1,14,0,0
